,tm,ax,ay,az,gx,gy,gz
47,22035,9.237300872802734,-3.39036226272583,0.0,-0.029144717380404476,-0.029144717380404476,-0.029144717380404476
48,22117,9.218146324157717,-3.481346607208252,0.12929348647594452,-0.018225589767098427,-0.018225589767098427,-0.018225589767098427
49,22200,9.23251247406006,-3.4526147842407227,0.14844806492328644,-0.007572785019874574,-0.007572785019874574,-0.007572785019874574
50,22282,9.275609970092773,-3.385573625564575,0.023943237960338596,0.019725032150745392,0.019725032150745392,0.019725032150745392
51,22364,9.22293472290039,-3.352053165435791,0.052675120532512665,-0.02355199493467808,-0.02355199493467808,-0.02355199493467808
52,22446,9.203780174255373,-3.3807849884033203,0.18675725162029266,-0.004776423797011375,-0.004776423797011375,-0.004776423797011375
53,22528,9.256455421447754,-3.3233213424682617,-0.06225241720676423,-0.006773823872208595,-0.006773823872208595,-0.006773823872208595
54,22609,9.22293472290039,-3.4621920585632324,0.1580253690481186,-0.029144717380404476,-0.029144717380404476,-0.029144717380404476
55,22691,9.141528129577637,-3.3616304397583012,0.10056159645318984,0.006009543314576149,0.006009543314576149,0.006009543314576149
56,22773,9.313919067382812,-3.3233213424682617,-0.03352053090929985,0.007207984104752541,0.007207984104752541,0.007207984104752541
57,22855,9.213357925415039,-3.404728412628174,0.08140700310468674,-0.01769295148551464,-0.01769295148551464,-0.01769295148551464
58,22937,9.15589427947998,-3.447826147079468,0.16760265827178955,-0.009570186957716942,-0.009570186957716942,-0.009570186957716942
59,23019,9.237300872802734,-3.4238829612731934,0.14365942776203156,0.006808504462242127,0.006808504462242127,0.006808504462242127
60,23101,9.246877670288086,-3.4190943241119385,0.12450483441352846,0.0052105821669101715,0.0052105821669101715,0.0052105821669101715
61,23183,9.208568572998047,-3.4190943241119385,0.1101388931274414,0.0004168208688497543,0.0004168208688497543,0.0004168208688497543
62,23265,9.246877670288086,-3.4190943241119385,0.08619565516710281,-0.008638065308332443,-0.008638065308332443,-0.008638065308332443
63,23348,9.198991775512695,-3.438248872756958,0.1340821236371994,-0.005309063941240311,-0.005309063941240311,-0.005309063941240311
64,23430,9.213357925415039,-3.457403421401977,0.03352053090929985,-0.007439624518156052,-0.007439624518156052,-0.007439624518156052
65,23512,9.198991775512695,-3.438248872756958,0.052675120532512665,-0.007572785019874574,-0.007572785019874574,-0.007572785019874574
66,23593,9.23251247406006,-3.4190943241119385,0.043097827583551414,-0.006773823872208595,-0.006773823872208595,-0.006773823872208595
67,23675,9.313919067382812,-3.3712077140808105,0.023943237960338596,-0.028345758095383644,-0.028345758095383644,-0.028345758095383644
68,23757,9.203780174255373,-3.428671598434448,0.12929348647594452,-0.04951821267604828,-0.04951821267604828,-0.04951821267604828
69,23839,9.151104927062988,-3.433460235595703,0.1963345408439636,-0.02341883443295956,-0.02341883443295956,-0.02341883443295956
70,23921,9.227723121643066,-3.3712077140808105,0.12450483441352846,0.006409022957086563,0.006409022957086563,0.006409022957086563
71,24003,9.175048828125,-3.366419076919556,0.0,0.00840642489492893,0.00840642489492893,0.00840642489492893
72,24085,9.22293472290039,-3.342475891113281,0.08140700310468674,0.005343742668628693,0.005343742668628693,0.005343742668628693
73,24167,9.318707466125488,-3.3328986167907715,0.0,-0.0034448225051164627,-0.0034448225051164627,-0.0034448225051164627
74,24249,9.184625625610352,-3.404728412628174,0.028731884434819218,0.009338545612990856,0.009338545612990856,0.009338545612990856
75,24331,9.213357925415039,-3.285012006759644,-0.4022463858127594,-0.0740196630358696,-0.0740196630358696,-0.0740196630358696
76,24413,8.744070053100586,-3.8261291980743413,0.2633756101131439,-0.19080105423927307,-0.19080105423927307,-0.19080105423927307
77,24495,8.456750869750978,-4.3528804779052725,0.11971618235111235,0.1604752391576767,0.1604752391576767,0.1604752391576767
78,24577,7.20691442489624,-4.961038589477539,0.8044927716255188,0.4277275204658508,0.4277275204658508,0.4277275204658508
79,24659,10.175875663757324,-3.342475891113281,0.292107492685318,0.6145510673522949,0.6145510673522949,0.6145510673522949
80,24741,10.927693367004396,-4.520483016967773,0.708719789981842,0.3281237781047821,0.3281237781047821,0.3281237781047821
81,24823,9.562929153442383,-3.9745774269104,-0.052675120532512665,0.28018614649772644,0.28018614649772644,0.28018614649772644
82,24905,8.65787410736084,-4.31935977935791,-0.4692874550819397,0.042628563940525055,0.042628563940525055,0.042628563940525055
83,24987,9.146316528320312,-4.190066337585448,-0.057463768869638436,-0.08813463151454927,-0.08813463151454927,-0.08813463151454927
84,25069,8.873363494873047,-4.424710273742676,0.17239131033420566,-0.04845292866230011,-0.04845292866230011,-0.04845292866230011
85,25151,8.064082145690918,-4.5587921142578125,-0.04788647592067719,-0.05537725239992142,-0.05537725239992142,-0.05537725239992142
86,25233,8.581255912780763,-3.457403421401977,1.3264553546905518,0.22106307744979856,0.22106307744979856,0.22106307744979856
87,25315,5.799052238464356,-3.3376872539520264,1.1301207542419434,-0.08320771157741548,-0.08320771157741548,-0.08320771157741548
88,25397,13.250186920166016,-3.52923321723938,2.1692571640014653,0.2450318783521652,0.2450318783521652,0.2450318783521652
89,25480,10.151932716369627,-1.0678683519363403,1.6137741804122925,1.1225568056106567,1.1225568056106567,1.1225568056106567
90,25562,7.82943868637085,-0.27774155139923096,-2.418267011642456,0.5724725127220154,0.5724725127220154,0.5724725127220154
91,25644,5.67454719543457,-3.668103933334351,1.4701147079467771,-0.4692387580871582,-0.4692387580871582,-0.4692387580871582
92,25725,10.295592308044434,-5.392016887664795,0.9385749101638794,0.044625967741012566,0.044625967741012566,0.044625967741012566
93,25807,9.266033172607422,-4.855688571929932,-0.8188586831092834,0.17072856426239014,0.17072856426239014,0.17072856426239014
94,25889,9.649124145507812,-4.506117343902588,0.0909842997789383,-0.009703347459435465,-0.009703347459435465,-0.009703347459435465
95,25971,8.246050834655763,-4.410344123840332,0.9002656936645508,0.1804492473602295,0.1804492473602295,0.1804492473602295
96,26053,8.212530136108397,-3.5435991287231445,0.28253018856048584,0.1923004984855652,0.1923004984855652,0.1923004984855652
97,26135,9.639547348022461,-5.008924961090088,-1.359975814819336,0.5831252932548523,0.5831252932548523,0.5831252932548523
98,26218,8.30351448059082,-4.77428150177002,-0.6225241422653198,0.18497668206691745,0.18497668206691745,0.18497668206691745
99,26300,8.57167911529541,-4.3528804779052725,0.2250664234161377,0.19829270243644714,0.19829270243644714,0.19829270243644714
100,26382,9.24208927154541,-4.530060291290283,-0.6560447216033936,0.2845804393291473,0.2845804393291473,0.2845804393291473
101,26464,8.954771041870117,-4.276262283325194,-1.1349093914031982,-0.015029748901724815,-0.015029748901724815,-0.015029748901724815
102,26546,8.753647804260254,-4.443864822387695,-0.16760265827178955,-0.10944025218486786,-0.10944025218486786,-0.10944025218486786
103,26628,8.605199813842772,-4.5875244140625,-0.004788647405803204,-0.12089201807975768,-0.12089201807975768,-0.12089201807975768
104,26710,8.418441772460938,-4.448653221130371,-0.7901268005371094,-0.1290147751569748,-0.1290147751569748,-0.1290147751569748
105,26791,8.710549354553223,-4.60667896270752,-0.08140700310468674,-0.0909309983253479,-0.0909309983253479,-0.0909309983253479
106,26873,8.777590751647951,-4.458230972290039,-0.12929348647594452,-0.0559098944067955,-0.0559098944067955,-0.0559098944067955
107,26956,8.964347839355469,-4.415132999420166,-0.3735145032405853,-0.0496513694524765,-0.0496513694524765,-0.0496513694524765
108,27038,8.820688247680664,-4.472596645355225,-0.7518176436424255,-0.025416234508156776,-0.025416234508156776,-0.025416234508156776
109,27120,8.681818008422853,-4.5252718925476065,-0.5602717399597168,-0.03819960355758667,-0.03819960355758667,-0.03819960355758667
110,27202,8.734493255615233,-4.463019371032715,-0.4070350229740143,-0.058972574770450585,-0.058972574770450585,-0.058972574770450585
111,27284,8.825477600097656,-4.362457752227783,-0.4788647294044495,-0.04379232972860336,-0.04379232972860336,-0.04379232972860336
112,27366,8.75843620300293,-4.405555725097656,-0.3830918073654175,-0.05937206000089645,-0.05937206000089645,-0.05937206000089645
113,27448,8.787167549133299,-4.467808246612549,-0.23464372754096985,-0.03327268362045288,-0.03327268362045288,-0.03327268362045288
114,27530,8.710549354553223,-4.4342875480651855,-0.15323671698570251,-0.02488359622657299,-0.02488359622657299,-0.02488359622657299
115,27612,8.75843620300293,-4.477385520935059,-0.19154590368270874,-0.0029121823608875275,-0.0029121823608875275,-0.0029121823608875275
116,27694,8.777590751647951,-4.343303203582764,-0.4740760922431946,0.02438563480973244,0.02438563480973244,0.02438563480973244
117,27777,8.748858451843263,-4.381612300872804,-0.5363284945487976,-0.00211322121322155,-0.00211322121322155,-0.00211322121322155
118,27858,8.715338706970215,-4.458230972290039,-0.339993953704834,-0.0017137415707111359,-0.0017137415707111359,-0.0017137415707111359
119,27940,8.720127105712889,-4.410344123840332,-0.25858697295188904,-0.022619875147938732,-0.022619875147938732,-0.022619875147938732
120,28022,8.763224601745605,-4.415132999420166,-0.4357669055461884,-0.023951472714543343,-0.023951472714543343,-0.023951472714543343
121,28104,8.753647804260254,-4.448653221130371,-0.20591184496879575,-0.009836504235863686,-0.009836504235863686,-0.009836504235863686
122,28186,8.734493255615233,-4.458230972290039,-0.292107492685318,0.020257672294974327,0.020257672294974327,0.020257672294974327
123,28268,8.763224601745605,-4.510905742645264,-0.23464372754096985,0.032641559839248664,0.032641559839248664,0.032641559839248664
124,28350,8.782379150390625,-4.443864822387695,-0.5123852491378784,0.022255072370171547,0.022255072370171547,0.022255072370171547
125,28432,8.705760955810549,-4.467808246612549,-0.5267512202262878,0.00627586431801319,0.00627586431801319,0.00627586431801319
126,28514,8.744070053100586,-4.429498672485352,-0.30647343397140503,-0.020356154069304463,-0.020356154069304463,-0.020356154069304463
127,28596,8.75843620300293,-4.3911895751953125,-0.4166123270988464,-0.006108023226261139,-0.006108023226261139,-0.006108023226261139
128,28678,8.768013000488281,-4.3911895751953125,-0.2681642472743988,-0.01942403055727482,-0.01942403055727482,-0.01942403055727482
129,28760,8.815899848937988,-4.453442096710205,-0.19154590368270874,0.0006831400096416472,0.0006831400096416472,0.0006831400096416472
130,28843,8.796745300292969,-4.381612300872804,-0.3112620711326599,0.01439862884581089,0.01439862884581089,0.01439862884581089
131,28924,8.830265998840332,-4.381612300872804,-0.4884420335292816,-0.015695547685027122,-0.015695547685027122,-0.015695547685027122
132,29006,8.844632148742676,-4.3959784507751465,-0.3256280124187469,0.004544783383607864,0.004544783383607864,0.004544783383607864
133,29088,8.696184158325195,-4.415132999420166,-0.3783031404018402,-0.008638065308332443,-0.008638065308332443,-0.008638065308332443
134,29170,8.801533699035645,-4.367246627807616,-0.2681642472743988,-0.008771223947405815,-0.008771223947405815,-0.008771223947405815
135,29252,8.768013000488281,-4.3959784507751465,-0.339993953704834,0.022255072370171547,0.022255072370171547,0.022255072370171547
136,29334,8.791956901550293,-4.3959784507751465,-0.4932306706905365,0.02145611308515072,0.02145611308515072,0.02145611308515072
137,29416,8.787167549133299,-4.491751194000244,-0.2202777862548828,0.004278462380170822,0.004278462380170822,0.004278462380170822
138,29498,8.744070053100586,-4.367246627807616,-0.1771799474954605,0.00840642489492893,0.00840642489492893,0.00840642489492893
139,29580,8.75843620300293,-4.343303203582764,-0.3304166793823242,0.0009494610130786897,0.0009494610130786897,0.0009494610130786897
140,29662,8.849420547485352,-4.376823902130127,-0.4070350229740143,-0.005575383082032204,-0.005575383082032204,-0.005575383082032204
141,29744,8.763224601745605,-4.405555725097656,-0.19154590368270874,-0.0014474205672740936,-0.0014474205672740936,-0.0014474205672740936
142,29826,8.791956901550293,-4.386401176452637,-0.3639371991157532,-0.02514991350471973,-0.02514991350471973,-0.02514991350471973
143,29907,8.777590751647951,-4.372035026550293,-0.21070048213005066,-0.023951472714543343,-0.023951472714543343,-0.023951472714543343
144,29990,8.763224601745605,-4.362457752227783,-0.17239131033420566,-0.01263286732137203,-0.01263286732137203,-0.01263286732137203
145,30072,8.787167549133299,-4.400766849517822,-0.27774155139923096,-0.007572785019874574,-0.007572785019874574,-0.007572785019874574
146,30154,8.791956901550293,-4.386401176452637,-0.3495712578296661,-0.004376942291855812,-0.004376942291855812,-0.004376942291855812
147,30236,8.710549354553223,-4.410344123840332,-0.3495712578296661,-0.0015805810689926147,-0.0015805810689926147,-0.0015805810689926147
148,30318,8.768013000488281,-4.400766849517822,-0.2442210167646408,-0.024484114721417427,-0.024484114721417427,-0.024484114721417427
149,30400,8.854208946228027,-4.343303203582764,-0.2873188555240631,-0.0034448225051164627,-0.0034448225051164627,-0.0034448225051164627
150,30482,8.763224601745605,-4.3528804779052725,-0.27774155139923096,0.009205385111272337,0.009205385111272337,0.009205385111272337
151,30564,8.854208946228027,-4.405555725097656,-0.3112620711326599,0.010936466045677662,0.010936466045677662,0.010936466045677662
152,30646,8.768013000488281,-4.343303203582764,-0.23943236470222476,0.018393430858850483,0.018393430858850483,0.018393430858850483
153,30728,8.825477600097656,-4.419921398162842,-0.3256280124187469,0.01027066633105278,0.01027066633105278,0.01027066633105278
154,30810,8.806323051452637,-4.324148654937743,-0.3304166793823242,0.012667547911405563,0.012667547911405563,0.012667547911405563
155,30892,8.815899848937988,-4.376823902130127,-0.2968961298465729,0.012001747265458107,0.012001747265458107,0.012001747265458107
156,30974,8.791956901550293,-4.376823902130127,-0.3304166793823242,0.011469107121229172,0.011469107121229172,0.011469107121229172
157,31056,8.753647804260254,-4.3480920791625985,-0.2442210167646408,-0.005841704085469246,-0.005841704085469246,-0.005841704085469246
158,31138,8.782379150390625,-4.410344123840332,-0.3160507380962372,-0.004243781790137291,-0.004243781790137291,-0.004243781790137291
159,31220,8.801533699035645,-4.338514328002931,-0.22985507547855374,-0.028745235875248912,-0.028745235875248912,-0.028745235875248912
160,31302,8.796745300292969,-4.324148654937743,-0.354359894990921,-0.017293469980359074,-0.017293469980359074,-0.017293469980359074
161,31384,8.796745300292969,-4.3528804779052725,-0.14844806492328644,-0.013032348826527596,-0.013032348826527596,-0.013032348826527596
162,31466,8.791956901550293,-4.343303203582764,-0.28253018856048584,-0.010502306744456293,-0.010502306744456293,-0.010502306744456293
163,31548,8.873363494873047,-4.3576693534851065,-0.339993953704834,-0.005841704085469246,-0.005841704085469246,-0.005841704085469246
164,31630,8.75843620300293,-4.367246627807616,-0.3016847968101501,-0.0038443021476268773,-0.0038443021476268773,-0.0038443021476268773
165,31712,8.806323051452637,-4.3145713806152335,-0.2442210167646408,-0.0050427429378032676,-0.0050427429378032676,-0.0050427429378032676
166,31794,8.796745300292969,-4.338514328002931,-0.3208393752574921,-0.005442222580313682,-0.005442222580313682,-0.005442222580313682
167,31877,8.777590751647951,-4.333725929260254,-0.3160507380962372,-0.004110623151063919,-0.004110623151063919,-0.004110623151063919
168,31959,8.777590751647951,-4.3480920791625985,-0.3208393752574921,-0.0013142600655555725,-0.0013142600655555725,-0.0013142600655555725
169,32040,8.73928165435791,-4.381612300872804,-0.22985507547855374,0.012933867983520031,0.012933867983520031,0.012933867983520031
170,32122,8.825477600097656,-4.367246627807616,-0.3304166793823242,-0.001980060711503029,-0.001980060711503029,-0.001980060711503029
171,32204,8.791956901550293,-4.3576693534851065,-0.3639371991157532,-0.0006484612822532654,-0.0006484612822532654,-0.0006484612822532654
172,32286,8.806323051452637,-4.367246627807616,-0.34478262066841125,-0.0015805810689926147,-0.0015805810689926147,-0.0015805810689926147
173,32368,8.825477600097656,-4.439075946807861,-0.3591485619544983,-0.0027790218591690068,-0.0027790218591690068,-0.0027790218591690068
174,32450,8.720127105712889,-4.367246627807616,-0.354359894990921,-0.013165509328246115,-0.013165509328246115,-0.013165509328246115
175,32532,8.820688247680664,-4.338514328002931,-0.4309782683849335,-0.0299436766654253,-0.0299436766654253,-0.0299436766654253
176,32614,8.777590751647951,-4.3911895751953125,-0.2968961298465729,-0.039797522127628326,-0.039797522127628326,-0.039797522127628326
177,32696,8.791956901550293,-4.32893705368042,-0.3016847968101501,-0.021954072639346126,-0.021954072639346126,-0.021954072639346126
178,32779,8.815899848937988,-4.338514328002931,-0.3639371991157532,-0.02328567393124104,-0.02328567393124104,-0.02328567393124104
179,32861,8.839842796325684,-4.3097825050353995,-0.3304166793823242,-0.019157713279128075,-0.019157713279128075,-0.019157713279128075
180,32943,8.863786697387695,-4.324148654937743,-0.3112620711326599,-0.004110623151063919,-0.004110623151063919,-0.004110623151063919
181,33025,8.815899848937988,-4.3097825050353995,-0.3974577486515045,-0.02381831593811512,-0.02381831593811512,-0.02381831593811512
182,33106,8.811111450195312,-4.285839557647705,-0.339993953704834,-0.020356154069304463,-0.020356154069304463,-0.020356154069304463
183,33188,8.801533699035645,-4.3049941062927255,-0.3495712578296661,-0.008105425164103508,-0.008105425164103508,-0.008105425164103508
184,33270,8.791956901550293,-4.32893705368042,-0.3016847968101501,0.003479501232504845,0.003479501232504845,0.003479501232504845
185,33352,8.830265998840332,-4.276262283325194,-0.3160507380962372,-0.00624118372797966,-0.00624118372797966,-0.00624118372797966
186,33434,8.806323051452637,-4.3145713806152335,-0.3878804445266724,-0.0005153007805347444,-0.0005153007805347444,-0.0005153007805347444
187,33516,8.811111450195312,-4.3049941062927255,-0.3112620711326599,0.004145301878452301,0.004145301878452301,0.004145301878452301
188,33598,8.796745300292969,-4.2666850090026855,-0.4357669055461884,-0.002512700855731964,-0.002512700855731964,-0.002512700855731964
189,33680,8.844632148742676,-4.3145713806152335,-0.4166123270988464,-0.012100229039788246,-0.012100229039788246,-0.012100229039788246
190,33763,8.830265998840332,-4.290627956390382,-0.3352053165435791,-0.015029748901724815,-0.015029748901724815,-0.015029748901724815
191,33845,8.858997344970703,-4.2666850090026855,-0.3591485619544983,-0.0035779830068349843,-0.0035779830068349843,-0.0035779830068349843
192,33927,8.811111450195312,-4.276262283325194,-0.3016847968101501,-0.006640663370490074,-0.006640663370490074,-0.006640663370490074
193,34009,8.878151893615723,-4.281050682067871,-0.2968961298465729,0.008273264393210411,0.008273264393210411,0.008273264393210411
194,34091,8.791956901550293,-4.3145713806152335,-0.3783031404018402,0.01652918942272663,0.01652918942272663,0.01652918942272663
195,34172,8.844632148742676,-4.285839557647705,-0.4118236899375916,0.010670145973563194,0.010670145973563194,0.010670145973563194
196,34254,8.796745300292969,-4.32893705368042,-0.3974577486515045,0.017194990068674088,0.017194990068674088,0.017194990068674088
197,34336,8.815899848937988,-4.3480920791625985,-0.4022463858127594,0.019192392006516457,0.019192392006516457,0.019192392006516457
198,34418,8.868575096130371,-4.295416831970215,-0.3208393752574921,0.01386598777025938,0.01386598777025938,0.01386598777025938
199,34500,8.806323051452637,-4.295416831970215,-0.4070350229740143,0.02052399143576622,0.02052399143576622,0.02052399143576622
200,34582,8.849420547485352,-4.343303203582764,-0.4118236899375916,0.01732815057039261,0.01732815057039261,0.01732815057039261
201,34664,8.787167549133299,-4.3528804779052725,-0.3016847968101501,0.003878982737660408,0.003878982737660408,0.003878982737660408
202,34746,8.806323051452637,-4.3528804779052725,-0.25379830598831177,0.0009494610130786897,0.0009494610130786897,0.0009494610130786897
203,34828,8.73928165435791,-4.31935977935791,-0.3639371991157532,-0.008105425164103508,-0.008105425164103508,-0.008105425164103508
204,34911,8.815899848937988,-4.338514328002931,-0.3830918073654175,-0.010635467246174812,-0.010635467246174812,-0.010635467246174812
205,34993,8.791956901550293,-4.290627956390382,-0.3112620711326599,-0.004243781790137291,-0.004243781790137291,-0.004243781790137291
206,35075,8.825477600097656,-4.32893705368042,-0.34478262066841125,0.005876382812857628,0.005876382812857628,0.005876382812857628
207,35156,8.844632148742676,-4.3480920791625985,-0.3495712578296661,0.009471705183386804,0.009471705183386804,0.009471705183386804
208,35238,8.787167549133299,-4.3959784507751465,-0.4070350229740143,0.01133594661951065,0.01133594661951065,0.01133594661951065
209,35320,8.753647804260254,-4.290627956390382,-0.3591485619544983,-0.0069069843739271155,-0.0069069843739271155,-0.0069069843739271155
210,35402,8.858997344970703,-4.32893705368042,-0.3160507380962372,0.009604865685105324,0.009604865685105324,0.009604865685105324
211,35484,8.772802352905272,-4.3002052307128915,-0.4070350229740143,0.0016152616590261462,0.0016152616590261462,0.0016152616590261462
212,35566,8.892518043518066,-4.324148654937743,-0.5123852491378784,-0.0009147804230451584,-0.0009147804230451584,-0.0009147804230451584
213,35648,8.811111450195312,-4.271473407745361,-0.27774155139923096,-0.0009147804230451584,-0.0009147804230451584,-0.0009147804230451584
214,35730,8.815899848937988,-4.32893705368042,-0.292107492685318,-0.018358750268816948,-0.018358750268816948,-0.018358750268816948
215,35812,8.868575096130371,-4.281050682067871,-0.4405555725097656,-0.006374344229698181,-0.006374344229698181,-0.006374344229698181
216,35894,8.806323051452637,-4.295416831970215,-0.3687258362770081,-0.01263286732137203,-0.01263286732137203,-0.01263286732137203
217,35977,8.820688247680664,-4.3049941062927255,-0.4261896312236786,-0.021554594859480858,-0.021554594859480858,-0.021554594859480858
218,36059,8.844632148742676,-4.2618961334228525,-0.3783031404018402,-0.023152513429522514,-0.023152513429522514,-0.023152513429522514
219,36141,8.801533699035645,-4.290627956390382,-0.3639371991157532,-0.015029748901724815,-0.015029748901724815,-0.015029748901724815
220,36222,8.897306442260742,-4.2666850090026855,-0.3591485619544983,-0.02168775163590908,-0.02168775163590908,-0.02168775163590908
221,36304,8.820688247680664,-4.166123390197754,-0.4788647294044495,-0.011034945026040077,-0.011034945026040077,-0.011034945026040077
222,36386,8.892518043518066,-4.281050682067871,-0.3783031404018402,-0.0030453409999609,-0.0030453409999609,-0.0030453409999609
223,36468,8.801533699035645,-4.271473407745361,-0.3495712578296661,0.0010826196521520617,0.0010826196521520617,0.0010826196521520617
224,36550,8.882941246032715,-4.290627956390382,-0.3735145032405853,0.01466494891792536,0.01466494891792536,0.01466494891792536
225,36632,8.854208946228027,-4.295416831970215,-0.3878804445266724,0.009072225540876387,0.009072225540876387,0.009072225540876387
226,36714,8.830265998840332,-4.276262283325194,-0.3878804445266724,0.015064429491758347,0.015064429491758347,0.015064429491758347
227,36796,8.830265998840332,-4.3002052307128915,-0.4309782683849335,0.01759447157382965,0.01759447157382965,0.01759447157382965
